"","Site","Ecoregion","Source","Family","Block","Tree","Condition","Height","Distance","ElevDist","eFFP","MSP","Slope","Aspect","Hardiness","DD.5.sp","Year"
"225","SF","CSCO","HP","HP1","1","4","1","42","606.984701430371","-55.5615504","697","-144","469.904192481","24.6","28","1240","12"
"226","SF","CSCO","HP","HP1","1","5","1","29","606.984701430371","-55.5615504","697","-144","469.904192481","24.6","28","1240","12"
"227","SF","KLMT","KLa","KL10","1","1","1","39","279.356357241971","624.6404129","1485","-45","136.804192481","11.6","90","2358","12"
"228","SF","KLMT","KLa","KL10","1","2","1","44","279.356357241971","624.6404129","1485","-45","136.804192481","11.6","90","2358","12"
"229","SF","KLMT","KLa","KL10","1","3","1","36","279.356357241971","624.6404129","1485","-45","136.804192481","11.6","90","2358","12"
"230","SF","KLMT","KLa","KL10","1","4","1","47","279.356357241971","624.6404129","1485","-45","136.804192481","11.6","90","2358","12"
"231","SF","KLMT","KLa","KL10","1","5","1","39","279.356357241971","624.6404129","1485","-45","136.804192481","11.6","90","2358","12"
"232","SF","KLMT","KLb","KL11","1","1","1","26","292.624641291856","76.4384496","708","-103","244.704192481","21.3","89","2158","12"
"233","SF","KLMT","KLb","KL11","1","2","4","27","292.624641291856","76.4384496","708","-103","244.704192481","21.3","89","2158","12"
"234","SF","KLMT","KLb","KL11","1","3","1","42","292.624641291856","76.4384496","708","-103","244.704192481","21.3","89","2158","12"
"235","SF","KLMT","KLb","KL11","1","4","1","47","292.624641291856","76.4384496","708","-103","244.704192481","21.3","89","2158","12"
"236","SF","KLMT","KLb","KL11","1","5","1","46","292.624641291856","76.4384496","708","-103","244.704192481","21.3","89","2158","12"
"237","SF","KLMT","KLb","KL12","1","1","1","42","324.84587996424","124.4384496","1125","-90","225.404192481","16.4","52","1657","12"
"238","SF","KLMT","KLb","KL12","1","2","1","58","324.84587996424","124.4384496","1125","-90","225.404192481","16.4","52","1657","12"
"239","SF","KLMT","KLb","KL12","1","3","1","48","324.84587996424","124.4384496","1125","-90","225.404192481","16.4","52","1657","12"
"240","SF","KLMT","KLb","KL12","1","4","1","20","324.84587996424","124.4384496","1125","-90","225.404192481","16.4","52","1657","12"
"241","SF","KLMT","KLb","KL12","1","5","1","50","324.84587996424","124.4384496","1125","-90","225.404192481","16.4","52","1657","12"
"242","SF","KLMT","KLc","KL13","1","1","1","24","347.966762124464","815.4384496","959","-86","201.604192481","16.5","117","2404","12"
"243","SF","KLMT","KLc","KL13","1","2","1","56","347.966762124464","815.4384496","959","-86","201.604192481","16.5","117","2404","12"
"244","SF","KLMT","KLc","KL13","1","3","1","39","347.966762124464","815.4384496","959","-86","201.604192481","16.5","117","2404","12"
"245","SF","KLMT","KLc","KL13","1","4","1","31","347.966762124464","815.4384496","959","-86","201.604192481","16.5","117","2404","12"
"246","SF","KLMT","KLc","KL13","1","5","1","35","347.966762124464","815.4384496","959","-86","201.604192481","16.5","117","2404","12"
"247","SF","KLMT","KLc","KL14","1","2","1","29","348.899280195799","-57.5615504","1079","-81","218.004192481","17.7","40","1412","12"
"248","SF","KLMT","KLc","KL14","1","3","1","36","348.899280195799","-57.5615504","1079","-81","218.004192481","17.7","40","1412","12"
"249","SF","KLMT","KLc","KL14","1","4","1","40","348.899280195799","-57.5615504","1079","-81","218.004192481","17.7","40","1412","12"
"250","SF","KLMT","KLc","KL14","1","5","1","23","348.899280195799","-57.5615504","1079","-81","218.004192481","17.7","40","1412","12"
"251","SF","KLMT","KLa","KL6","1","1","1","57","279.158359257251","551.4698926","1447","-52","145.804192481","12","87","2301","12"
"252","SF","KLMT","KLa","KL6","1","2","4","23","279.158359257251","551.4698926","1447","-52","145.804192481","12","87","2301","12"
"253","SF","KLMT","KLa","KL6","1","3","1","35","279.158359257251","551.4698926","1447","-52","145.804192481","12","87","2301","12"
"254","SF","KLMT","KLa","KL6","1","5","1","42","279.158359257251","551.4698926","1447","-52","145.804192481","12","87","2301","12"
"255","SF","KLMT","KLa","KL7","1","1","1","47","279.406021359933","624.0975713","1485","-45","137.004192481","11.6","90","2358","12"
"256","SF","KLMT","KLa","KL7","1","2","1","50","279.406021359933","624.0975713","1485","-45","137.004192481","11.6","90","2358","12"
"257","SF","KLMT","KLa","KL7","1","3","1","21","279.406021359933","624.0975713","1485","-45","137.004192481","11.6","90","2358","12"
"258","SF","KLMT","KLa","KL7","1","4","1","51","279.406021359933","624.0975713","1485","-45","137.004192481","11.6","90","2358","12"
"259","SF","KLMT","KLa","KL7","1","5","4","30","279.406021359933","624.0975713","1485","-45","137.004192481","11.6","90","2358","12"
"260","SF","PULO","KM","KM1","1","1","1","52","322.67272572984","-288.4780574","905","-6","98.304192481","17.3","71","2220","12"
"261","SF","PULO","KM","KM1","1","2","1","36","322.67272572984","-288.4780574","905","-6","98.304192481","17.3","71","2220","12"
"262","SF","PULO","KM","KM1","1","3","1","44","322.67272572984","-288.4780574","905","-6","98.304192481","17.3","71","2220","12"
"263","SF","PULO","KM","KM1","1","5","1","31","322.67272572984","-288.4780574","905","-6","98.304192481","17.3","71","2220","12"
"264","SF","PULO","KM","KM10","1","1","1","50","322.508993419246","-279.15721612","904","-6","98.004192481","17.3","71","2226","12"
"265","SF","PULO","KM","KM10","1","2","1","52","322.508993419246","-279.15721612","904","-6","98.004192481","17.3","71","2226","12"
"266","SF","PULO","KM","KM10","1","3","1","43","322.508993419246","-279.15721612","904","-6","98.004192481","17.3","71","2226","12"
"267","SF","PULO","KM","KM10","1","4","1","26","322.508993419246","-279.15721612","904","-6","98.004192481","17.3","71","2226","12"
"268","SF","PULO","KM","KM10","1","5","1","53","322.508993419246","-279.15721612","904","-6","98.004192481","17.3","71","2226","12"
"269","SF","CORA","LA","LA10","1","1","1","52","801.36172722495","289.7413321","707","-138","362.404192481","23.6","22","1259","12"
"270","SF","CORA","LA","LA10","1","2","1","46","801.36172722495","289.7413321","707","-138","362.404192481","23.6","22","1259","12"
"271","SF","CORA","LA","LA10","1","3","1","53","801.36172722495","289.7413321","707","-138","362.404192481","23.6","22","1259","12"
"272","SF","CORA","LA","LA10","1","4","1","47","801.36172722495","289.7413321","707","-138","362.404192481","23.6","22","1259","12"
"273","SF","CORA","LA","LA10","1","5","1","33","801.36172722495","289.7413321","707","-138","362.404192481","23.6","22","1259","12"
"274","SF","CORA","LA","LA13","1","1","1","43","797.550579445413","191.1936175","642","-143","397.804192481","25.4","21","1219","12"
"275","SF","CORA","LA","LA13","1","2","1","60","797.550579445413","191.1936175","642","-143","397.804192481","25.4","21","1219","12"
"276","SF","CORA","LA","LA13","1","3","1","32","797.550579445413","191.1936175","642","-143","397.804192481","25.4","21","1219","12"
"277","SF","CORA","LA","LA13","1","4","1","23","797.550579445413","191.1936175","642","-143","397.804192481","25.4","21","1219","12"
"278","SF","CORA","LA","LA13","1","5","1","33","797.550579445413","191.1936175","642","-143","397.804192481","25.4","21","1219","12"
"279","SF","CORA","LA","LA5","1","1","1","25","811.104755230919","85.4384496","754","-140","378.704192481","22.9","20","1157","12"
"280","SF","CORA","LA","LA5","1","2","1","32","811.104755230919","85.4384496","754","-140","378.704192481","22.9","20","1157","12"
"281","SF","CORA","LA","LA5","1","3","1","43","811.104755230919","85.4384496","754","-140","378.704192481","22.9","20","1157","12"
"282","SF","CORA","LA","LA5","1","4","1","32","811.104755230919","85.4384496","754","-140","378.704192481","22.9","20","1157","12"
"283","SF","CORA","LA","LA5","1","5","4","40","811.104755230919","85.4384496","754","-140","378.704192481","22.9","20","1157","12"
"284","SF","CORA","LA","LA8","1","1","1","36","802.801777950532","329.4893776","704","-139","370.404192481","23.6","23","1283","12"
"285","SF","CORA","LA","LA8","1","2","1","45","802.801777950532","329.4893776","704","-139","370.404192481","23.6","23","1283","12"
"286","SF","CORA","LA","LA8","1","3","1","32","802.801777950532","329.4893776","704","-139","370.404192481","23.6","23","1283","12"
"287","SF","CORA","LA","LA8","1","4","1","31","802.801777950532","329.4893776","704","-139","370.404192481","23.6","23","1283","12"
"288","SF","CORA","LA","LA8","1","5","1","25","802.801777950532","329.4893776","704","-139","370.404192481","23.6","23","1283","12"
"289","SF","CORA","LC","LC1","1","1","1","47","402.453475912058","242.3547048","1011","-12","89.504192481","14.7","92","2680","12"
"290","SF","CORA","LC","LC1","1","2","1","50","402.453475912058","242.3547048","1011","-12","89.504192481","14.7","92","2680","12"
"291","SF","CORA","LC","LC1","1","3","1","43","402.453475912058","242.3547048","1011","-12","89.504192481","14.7","92","2680","12"
"292","SF","CORA","LC","LC1","1","4","1","34","402.453475912058","242.3547048","1011","-12","89.504192481","14.7","92","2680","12"
"293","SF","CORA","LC","LC1","1","5","1","37","402.453475912058","242.3547048","1011","-12","89.504192481","14.7","92","2680","12"
"294","SF","CORA","LC","LC2","1","1","1","41","400.7506122071","-176.1338424","1159","0","83.004192481","13.2","96","2732","12"
"295","SF","CORA","LC","LC2","1","2","1","44","400.7506122071","-176.1338424","1159","0","83.004192481","13.2","96","2732","12"
"296","SF","CORA","LC","LC2","1","3","1","36","400.7506122071","-176.1338424","1159","0","83.004192481","13.2","96","2732","12"
"297","SF","CORA","LC","LC2","1","4","1","22","400.7506122071","-176.1338424","1159","0","83.004192481","13.2","96","2732","12"
"298","SF","CORA","LC","LC2","1","5","1","33","400.7506122071","-176.1338424","1159","0","83.004192481","13.2","96","2732","12"
"299","SF","PULO","OH","OH1","1","1","1","30","431.997686648656","-340.65214341","215","-48","110.704192481","37.8","73","2488","12"
"300","SF","PULO","OH","OH1","1","2","1","38","431.997686648656","-340.65214341","215","-48","110.704192481","37.8","73","2488","12"
"301","SF","PULO","OH","OH1","1","3","1","41","431.997686648656","-340.65214341","215","-48","110.704192481","37.8","73","2488","12"
"302","SF","PULO","OH","OH1","1","4","1","49","431.997686648656","-340.65214341","215","-48","110.704192481","37.8","73","2488","12"
"303","SF","PULO","OH","OH1","1","5","1","44","431.997686648656","-340.65214341","215","-48","110.704192481","37.8","73","2488","12"
"304","SF","CSCD","OK","OK1","1","1","1","37","125.202008157965","569.426865","1019","80","67.704192481","14.8","118","2697","12"
"305","SF","CSCD","OK","OK1","1","2","1","28","125.202008157965","569.426865","1019","80","67.704192481","14.8","118","2697","12"
"306","SF","CSCD","OK","OK1","1","3","1","27","125.202008157965","569.426865","1019","80","67.704192481","14.8","118","2697","12"
"307","SF","CSCD","OK","OK1","1","4","1","31","125.202008157965","569.426865","1019","80","67.704192481","14.8","118","2697","12"
"308","SF","CSCD","OK","OK1","1","5","1","18","125.202008157965","569.426865","1019","80","67.704192481","14.8","118","2697","12"
"309","SF","PULO","OL","OL1","1","1","1","29","291.988954442861","-353.80629692","947","4","92.704192481","16.5","79","2306","12"
"310","SF","PULO","OL","OL1","1","2","1","47","291.988954442861","-353.80629692","947","4","92.704192481","16.5","79","2306","12"
"311","SF","PULO","OL","OL1","1","3","1","30","291.988954442861","-353.80629692","947","4","92.704192481","16.5","79","2306","12"
"312","SF","PULO","OL","OL1","1","4","1","24","291.988954442861","-353.80629692","947","4","92.704192481","16.5","79","2306","12"
"313","SF","PULO","OL","OL1","1","5","4","35","291.988954442861","-353.80629692","947","4","92.704192481","16.5","79","2306","12"
"314","SF","WIVA","OR","OR1","1","1","1","36","114.572916106253","-180.5615504","908","-20","108.104192481","17","85","2313","12"
"315","SF","WIVA","OR","OR1","1","2","1","21","114.572916106253","-180.5615504","908","-20","108.104192481","17","85","2313","12"
"316","SF","WIVA","OR","OR1","1","3","1","43","114.572916106253","-180.5615504","908","-20","108.104192481","17","85","2313","12"
"317","SF","WIVA","OR","OR1","1","4","1","23","114.572916106253","-180.5615504","908","-20","108.104192481","17","85","2313","12"
"318","SF","WIVA","OR","OR1","1","5","1","56","114.572916106253","-180.5615504","908","-20","108.104192481","17","85","2313","12"
"319","SF","PULO","PA","PA1","1","1","1","62","404.75983044062","-259.560531","605","-58","116.904192481","21.1","90","2698","12"
"320","SF","PULO","PA","PA1","1","2","1","44","404.75983044062","-259.560531","605","-58","116.904192481","21.1","90","2698","12"
"321","SF","PULO","PA","PA1","1","3","1","50","404.75983044062","-259.560531","605","-58","116.904192481","21.1","90","2698","12"
"322","SF","PULO","PA","PA1","1","4","1","46","404.75983044062","-259.560531","605","-58","116.904192481","21.1","90","2698","12"
"323","SF","PULO","PA","PA1","1","5","1","21","404.75983044062","-259.560531","605","-58","116.904192481","21.1","90","2698","12"
"324","SF","PULO","PA","PA3","1","1","1","38","406.01946577917","-310.95905949","534","-67","125.204192481","23.2","80","2612","12"
"325","SF","PULO","PA","PA3","1","3","1","47","406.01946577917","-310.95905949","534","-67","125.204192481","23.2","80","2612","12"
"326","SF","PULO","PA","PA3","1","4","1","40","406.01946577917","-310.95905949","534","-67","125.204192481","23.2","80","2612","12"
"327","SF","PULO","PA","PA3","1","5","1","48","406.01946577917","-310.95905949","534","-67","125.204192481","23.2","80","2612","12"
"328","SF","PULO","PA","PA4","1","1","1","39","405.429673943101","-288.70485999","569","-63","121.304192481","22.2","84","2650","12"
"329","SF","PULO","PA","PA4","1","2","1","58","405.429673943101","-288.70485999","569","-63","121.304192481","22.2","84","2650","12"
"330","SF","PULO","PA","PA4","1","3","1","37","405.429673943101","-288.70485999","569","-63","121.304192481","22.2","84","2650","12"
"331","SF","PULO","PA","PA4","1","4","1","42","405.429673943101","-288.70485999","569","-63","121.304192481","22.2","84","2650","12"
"332","SF","CSCD","PF","PF1","1","1","1","32","279.70520428697","81.824357","843","46","72.304192481","17","108","2664","12"
"333","SF","CSCD","PF","PF1","1","2","1","52","279.70520428697","81.824357","843","46","72.304192481","17","108","2664","12"
"334","SF","CSCD","PF","PF1","1","3","1","51","279.70520428697","81.824357","843","46","72.304192481","17","108","2664","12"
"335","SF","CSCD","PF","PF1","1","4","1","46","279.70520428697","81.824357","843","46","72.304192481","17","108","2664","12"
"336","SF","CSCD","PF","PF2","1","1","1","31","279.761176225041","76.8456483","838","45","72.604192481","17.1","108","2657","12"
"337","SF","CSCD","PF","PF2","1","2","1","27","279.761176225041","76.8456483","838","45","72.604192481","17.1","108","2657","12"
"338","SF","CSCD","PF","PF2","1","3","1","17","279.761176225041","76.8456483","838","45","72.604192481","17.1","108","2657","12"
"339","SF","CSCD","PF","PF2","1","4","1","28","279.761176225041","76.8456483","838","45","72.604192481","17.1","108","2657","12"
"340","SF","CSCD","PF","PF2","1","5","1","50","279.761176225041","76.8456483","838","45","72.604192481","17.1","108","2657","12"
"341","SF","CSCD","PF","PF4","1","1","1","45","280.072212751568","-86.3180314","691","26","81.804192481","20.1","95","2494","12"
"342","SF","CSCD","PF","PF4","1","2","1","45","280.072212751568","-86.3180314","691","26","81.804192481","20.1","95","2494","12"
"343","SF","CSCD","PF","PF4","1","3","1","37","280.072212751568","-86.3180314","691","26","81.804192481","20.1","95","2494","12"
"344","SF","CSCD","PF","PF4","1","4","1","35","280.072212751568","-86.3180314","691","26","81.804192481","20.1","95","2494","12"
"345","SF","CSCD","PF","PF4","1","5","1","36","280.072212751568","-86.3180314","691","26","81.804192481","20.1","95","2494","12"
